"muestra_mle_vasicek","muestra_em_vasicek","muestra_mle_mbg","muestra_em_mbg"
"0.0462270964947427","",0.0983933242712649,""
"0.0166457334063036","",0.0127505431519189,""
"0.0344529169333791","",0.102688461955932,""
"0.0659745157291387","",-0.0755883980188244,""
"0.0125164439228911","",0.0224479362362817,""
"-0.103270327880156","",0.0718226238749622,""
"0.00767061305490519","",0.0956178507093078,""
"-0.103767399941975","",-0.0587323737155782,""
"-0.0336534894347017","",0.0593283156982265,""
"0.0604370011407685","",0.0576671582130973,""
"-0.109041805123931","",0.0787868821030309,""
"0.00673779551355264","",-0.0846102014009302,""
"-0.0385727986813766","",0.0416016052225024,""
"-0.0190875832070884","",0.0286998586617995,""
"0.0618643213311301","",-0.021175120941376,""
"0.0288983752230484","",-0.06180420467336,""
"0.0820297782395862","",0.0425653133709911,""
"-0.0718137718778831","",0.0237272945975164,""
"-0.0550998109167961","",-0.00484332799126723,""
"-0.0478442982377367","",0.10493668978714,""
"-0.00821530651919124","",0.137003169666584,""
"-0.0634865800499439","",0.0181088900297462,""
"-0.0519570410809995","",-0.0628323230362573,""
"-0.0617597532832832","",-0.0178476168365236,""
"0.0382965527120575","",0.0316777778574078,""
"0.034778000301545","",0.0823733837789736,""
"0.0580765598610671","",-0.0292198383071474,""
"0.168669915092849","",-0.0250281561050508,""
"-0.0114233273699187","",-0.0302880674386545,""
"0.0434110469250132","",-0.134517976345202,""
"0.207000609287661","",0.0341458719865311,""
"0.0355266106104035","",-0.037500591957158,""
"-0.00437379351302523","",-0.0744528926657819,""
"-0.061626067077881","",0.0173905974768494,""
"-0.0346385174398083","",-0.0832563671911388,""
"-0.107016527992198","",-0.0172599569123939,""
"-0.0996450710250371","",0.0253447196434057,""
"-0.0256650183482546","",0.0255004295534069,""
"0.0202339545921233","",0.0549762092769242,""
"0.00256200022497078","",0.0326205961778543,""
"-0.0247158517838626","",0.0214630071456882,""
"-0.115288524429604","",0.00893476478815487,""
"0.0417738801544062","",-0.0041035188316037,""
"0.029127340003958","",0.0380176410256538,""
"0.102449531368541","",-0.0697875049374195,""
"-0.117631293011612","",0.0323397401380885,""
"-0.0181767250392985","",-0.0565195006062941,""
"0.110922142707321","",0.0269646928980298,""
"0.00737741294651588","",-0.0314013049476808,""
"0.0877234795249776","",0.012995945712789,""
"0.0363897717498501","",-0.069233536121948,""
"0.00864975375563352","",-0.0178048346471996,""
"0.0579360842426323","",-0.138769946088365,""
"-0.114122730866972","",-0.0104283892646181,""
"-0.0215390603301423","",-0.101482701078312,""
"0.038420456163315","",0.115735365369828,""
"0.0849906800936139","",0.0240835828132944,""
"0.0486248561423323","",0.00231312340993673,""
"0.0122768653090983","",0.0141956202034081,""
"0.0722804771134461","",-0.0998149703516173,""
"0.000878646282266148","",0.0525113653249449,""
"-0.0700459159510243","",0.0977642476283852,""
"-0.00159461745916591","",0.0694513602087622,""
"-0.0103723763225372","",0.0370799349356682,""
"0.0234515836375365","",0.0710047399975615,""
"-0.0241337743725946","",-0.0643500055547233,""
"0.0413791750867992","",0.185639377657892,""
"0.130632229112873","",0.0253983896806853,""
"-0.113857746610522","",-0.0645340835696311,""
"0.0370143837960125","",-0.125094378302353,""
"-0.0458026181784604","",-0.0698312123213539,""
"-0.039871690576314","",0.0373437986810364,""
"-0.115097382083969","",0.029357696413723,""
"-0.0164317789528423","",-0.0446268874672603,""
"0.0212064586710672","",-0.0469460819417823,""
"-0.0904430725709242","",-0.021354981227066,""
"0.1228555724094","",-0.00528203381807073,""
"-0.0481332715110853","",0.0539185756230334,""
"-0.144411570242126","",-0.0595649972925841,""
"-0.00722767365022784","",0.172978585757486,""
"0.149042860277127","",0.0336514929219829,""
"0.101162720464452","",-0.025404395586152,""
"0.0809548199066955","",-0.0165813847536941,""
"0.0499989965755862","",-0.0419166038392021,""
"0.0292441803527142","",0.123464102388543,""
"-0.027761503351116","",-0.0437078258202925,""
"-0.0955533866889534","",-0.125785246521821,""
"-0.140873487103642","",-0.107278007341368,""
"-0.0746953310180458","",0.00769152224576307,""
"-0.112977838663955","",0.0548325113804639,""
"-0.0626068316104841","",0.0842742352919758,""
"0.0461660948056325","",-0.00141555931841189,""
"-0.0560646284416296","",0.0950371533229419,""
"-0.0974947634064602","",0.0257551211542828,""
"-0.0616123701811699","",-0.0213699509945058,""
"-0.108882456951173","",0.0128282809613762,""
"0.0509360644141956","",0.0491070886798252,""
"-0.0951718948733138","",0.0946210620201841,""
"-0.00922062898044063","",-0.0561346856328298,""
"0.0367216974794197","",0.0335326294504238,""
"0.0761435895219676","",0.065255878452833,""
"0.120021719376487","",-0.0371719619777953,""
"-0.111549812028553","",-0.0100425239246459,""
"0.0585907729610184","",-0.0877304935673048,""
"-0.0352694268297744","",-0.024151511614885,""
"-0.0114440547633592","",-0.0591541713544315,""
"0.0917278009986977","",0.0119918067747659,""
"-0.0384753924917398","",0.0353694217441447,""
"0.0430528446965609","",-0.0452022425479229,""
"-0.00592897455361464","",-0.105399162356406,""
"-0.0310579567930836","",-0.0963341772982262,""
"0.0893969060424355","",0.0443283984590622,""
"-0.0142317856597226","",0.0727990452245313,""
"-0.0134663544843063","",0.0805135337714906,""
"0.0441311926358137","",-0.00908986926257683,""
"0.0579973347210991","",-0.0422667937918565,""
"-0.0585164696263499","",-0.0790804588256029,""
"0.0726801398981786","",-0.0346442505243107,""
"-0.0402963097903613","",0.025331609128683,""
"-0.0561760621297198","",-0.0719053024242906,""
"-0.147856529688485","",-0.0330881710965083,""
"-0.00922010511514917","",0.030040744009208,""
"0.0200867788430941","",-0.0530309821770852,""
"-0.044834088779102","",-0.176835267469992,""
"0.0787184100069347","",-0.0726423774841674,""
"0.0393005485129869","",-0.00542750493080568,""
"0.00633109966333282","",-0.00789866513584388,""
"0.114558553789729","",-0.036723496910028,""
"-0.0952126312312338","",-0.0573113489134807,""
"0.0181017289735455","",0.0642858397905324,""
"0.0535945012162824","",0.00339372580473031,""
"-0.0630772767027625","",0.0806495998770385,""
"-0.0162774687575617","",-0.11542045084753,""
"-0.00353973291765772","",-0.0219909588997628,""
"-0.0282010612114268","",0.06971669058486,""
"0.00441674769251803","",-0.0537320940471137,""
"-0.00980192109728494","",0.00642138514333068,""
"-0.0526791812802354","",0.119932265985537,""
"","",-0.0713239347334394,""
"","",-0.0277297655178191,""
"","",0.0229326585653309,""
